	0	1	2	3	4	5	6	7	8	9	10	11	12	13
CDC123	0.0455284552845528	0.0390243902439024	0.0407608695652174	0.0314285714285714	0.0464396284829721	0.0380228136882129	0.0379746835443038	0.0631578947368421	0.0147058823529412	0	0.0208333333333333	0.0512820512820513	0.0588235294117647	0.25
NUDT3	0.196747967479675	0.170731707317073	0.241847826086957	0.234285714285714	0.219814241486068	0.212927756653992	0.143459915611814	0.136842105263158	0.161764705882353	0.411764705882353	0.1875	0.282051282051282	0.117647058823529	0
RP11-556H2.3	0.0032520325203252	0.0016260162601626	0.00271739130434783	0.00285714285714286	0	0	0	0	0.0147058823529412	0	0	0	0	0
EML2	0.0569105691056911	0.0422764227642276	0.016304347826087	0.0285714285714286	0.0278637770897833	0.0608365019011407	0.0210970464135021	0.0526315789473684	0.191176470588235	0.0392156862745098	0.0625	0.0512820512820513	0	0
KHNYN	0.0260162601626016	0.0195121951219512	0.0190217391304348	0.00571428571428571	0.00928792569659443	0.00760456273764259	0.0506329113924051	0.0105263157894737	0.0735294117647059	0.0392156862745098	0	0	0	0
AC073415.2	0	0.0016260162601626	0.00543478260869565	0.00285714285714286	0.00309597523219814	0	0.00843881856540084	0	0	0	0	0	0	0
PURG	0.0146341463414634	0.0130081300813008	0.00271739130434783	0.00571428571428571	0.0123839009287926	0.0228136882129278	0.00421940928270042	0	0.0147058823529412	0	0	0	0	0
ABCC5	0.0552845528455285	0.0439024390243902	0.0190217391304348	0.0571428571428571	0.0309597523219814	0.0342205323193916	0.0590717299578059	0.0210526315789474	0.0441176470588235	0.0392156862745098	0.0208333333333333	0.0256410256410256	0	0
IFIH1	0.0130081300813008	0.0178861788617886	0.0326086956521739	0.0228571428571429	0.0309597523219814	0.026615969581749	0.029535864978903	0	0.0294117647058824	0	0	0.0769230769230769	0	0
AL354828.2	0	0	0.00271739130434783	0.00857142857142857	0.00619195046439629	0.00380228136882129	0	0	0	0	0	0	0	0
RP11-21A7A.4	0.0048780487804878	0.0146341463414634	0.00271739130434783	0.0114285714285714	0	0.00380228136882129	0	0.0105263157894737	0	0	0	0	0	0
LUM	0	0	0	0.00285714285714286	0	0.00380228136882129	0.029535864978903	0.389473684210526	0	0	0	0	0.588235294117647	0
COMMD8	0.0390243902439024	0.0130081300813008	0.0244565217391304	0.0257142857142857	0.0278637770897833	0.0114068441064639	0.0464135021097046	0.0526315789473684	0.0294117647058824	0.0196078431372549	0.0208333333333333	0.0256410256410256	0	0
REC8	0.016260162601626	0.00975609756097561	0.00543478260869565	0.0171428571428571	0.0185758513931889	0.0114068441064639	0.0126582278481013	0.0105263157894737	0	0.0196078431372549	0.0208333333333333	0	0	0
C1orf56	0.0487804878048781	0.0731707317073171	0.16304347826087	0.0742857142857143	0.0743034055727554	0.0342205323193916	0.135021097046413	0.242105263157895	0.0294117647058823	0.0784313725490196	0	0.0512820512820513	0	0.125
RP11-486G15.1	0.0048780487804878	0.0048780487804878	0	0	0.00309597523219814	0	0.00421940928270042	0	0	0	0	0	0	0
WDR6	0.11869918699187	0.0699186991869919	0.0543478260869565	0.0857142857142857	0.0464396284829721	0.0304182509505703	0.0632911392405063	0.0315789473684211	0.0441176470588235	0.0980392156862745	0.104166666666667	0.0512820512820513	0	0
C6orf89	0.117073170731707	0.0796747967479675	0.0597826086956522	0.0657142857142857	0.0712074303405573	0.0798479087452472	0.109704641350211	0.0631578947368421	0.0588235294117647	0.0980392156862745	0.0416666666666667	0.0512820512820513	0.0588235294117647	0
CHD9	0.126829268292683	0.305691056910569	0.152173913043478	0.44	0.374613003095975	0.250950570342205	0.10126582278481	0.221052631578947	0.102941176470588	0.215686274509804	0.166666666666667	0.256410256410256	0.176470588235294	0
MVP	0.024390243902439	0.0016260162601626	0.0652173913043478	0.00285714285714286	0.00619195046439629	0.00380228136882129	0.0464135021097046	0.0105263157894737	0.102941176470588	0.0784313725490196	0	0.0512820512820513	0.0588235294117647	0.125
C14orf119	0.0666666666666667	0.0682926829268293	0.0516304347826087	0.0657142857142857	0.0681114551083591	0.0950570342205323	0.126582278481013	0.105263157894737	0.0588235294117647	0.0588235294117647	0.0833333333333333	0.0512820512820513	0.0588235294117647	0
SWI5	0.0764227642276423	0.0455284552845528	0.0271739130434783	0.0371428571428571	0.0588235294117647	0.0608365019011407	0.0590717299578059	0.0315789473684211	0.0441176470588235	0.117647058823529	0.0416666666666667	0.128205128205128	0.176470588235294	0
HS3ST3B1	0.0260162601626016	0.0130081300813008	0.00271739130434783	0.00857142857142857	0.0154798761609907	0.0190114068441065	0	0	0	0	0	0	0	0
PGBD1	0.0227642276422764	0.0195121951219512	0.0135869565217391	0.0257142857142857	0.0309597523219814	0.00760456273764259	0.0126582278481013	0.0421052631578947	0.0294117647058823	0	0	0	0	0
ZNF746	0.0276422764227642	0.00650406504065041	0.0108695652173913	0.0171428571428571	0.0185758513931889	0.0190114068441065	0.0379746835443038	0.0105263157894737	0	0.0392156862745098	0.0625	0	0	0
RP11-430H10.1	0.0390243902439024	0.0195121951219512	0.00271739130434783	0.0114285714285714	0.0247678018575851	0.0228136882129278	0.00421940928270042	0	0	0.0784313725490196	0	0	0.0588235294117647	0
NUP188	0.0211382113821138	0.032520325203252	0.0407608695652174	0.0142857142857143	0.0526315789473684	0.0190114068441065	0.0548523206751055	0.0210526315789474	0.0735294117647059	0	0.0208333333333333	0	0.0588235294117647	0
NYAP1	0.0178861788617886	0.0048780487804878	0	0.00285714285714286	0.00309597523219814	0.00760456273764259	0	0	0.0147058823529412	0.0196078431372549	0.0625	0	0	0
H1F0	0.134959349593496	0.165853658536585	0.0951086956521739	0.171428571428571	0.108359133126935	0.121673003802281	0.0590717299578059	0.105263157894737	0.205882352941176	0.235294117647059	0.0625	0.230769230769231	0.0588235294117647	0.125
RP11-563H6.1	0.0032520325203252	0.00650406504065041	0.00271739130434783	0.00571428571428571	0.00309597523219814	0.00380228136882129	0.00843881856540084	0	0.0147058823529412	0	0	0	0	0
ANO8	0.0845528455284553	0.00650406504065041	0.0190217391304348	0.0142857142857143	0.00928792569659443	0.0152091254752852	0.0126582278481013	0.0105263157894737	0.0147058823529412	0.0196078431372549	0	0.102564102564103	0	0
IFT122	0.0178861788617886	0.016260162601626	0.016304347826087	0.0228571428571429	0.0340557275541796	0.00760456273764259	0.0210970464135021	0.0105263157894737	0	0.0196078431372549	0	0	0	0
FGD5-AS1	0.222764227642276	0.216260162601626	0.0978260869565217	0.245714285714286	0.430340557275542	0.197718631178707	0.181434599156118	0.315789473684211	0.220588235294118	0.274509803921569	0.145833333333333	0.128205128205128	0.588235294117647	0.125
RP5-1024G6.2	0.0048780487804878	0.0016260162601626	0.00271739130434783	0	0.00309597523219814	0.00380228136882129	0	0	0	0	0	0	0	0
DUS4L	0.0504065040650407	0.0276422764227642	0.0108695652173913	0.0171428571428571	0.0557275541795666	0.064638783269962	0.0253164556962025	0.0315789473684211	0.0147058823529412	0.0392156862745098	0.0208333333333333	0.0256410256410256	0	0
SNHG25	0.853658536585366	0.380487804878049	0.190217391304348	0.308571428571429	0.260061919504644	0.684410646387833	0.164556962025316	0.0736842105263158	0.161764705882353	0.784313725490196	0.208333333333333	0.282051282051282	0.176470588235294	0
RP4-641G12.4	0.00975609756097561	0.0146341463414634	0.00271739130434783	0.00285714285714286	0.0185758513931889	0	0.0126582278481013	0.0315789473684211	0	0	0	0	0	0
KCNJ2	0.0032520325203252	0.0048780487804878	0.0380434782608696	0.00571428571428571	0.021671826625387	0	0.0632911392405063	0	0.0147058823529412	0.0392156862745098	0.0208333333333333	0	0	0
RNU6-1327P	0.00975609756097561	0.00650406504065041	0	0.00571428571428571	0	0.00760456273764259	0	0	0	0	0	0	0	0
ERAP1	0.0747967479674797	0.0276422764227642	0.0271739130434783	0.0142857142857143	0.0371517027863777	0.0228136882129278	0.0337552742616034	0.0105263157894737	0.0147058823529412	0.0392156862745098	0.0208333333333333	0.0256410256410256	0	0
ZKSCAN4	0.0113821138211382	0.0048780487804878	0.00271739130434783	0.00857142857142857	0	0.00380228136882129	0.00421940928270042	0.0105263157894737	0	0	0	0	0	0
RP5-981O7.2	0.0016260162601626	0	0	0.00285714285714286	0.00619195046439629	0	0	0	0	0	0	0	0.0588235294117647	0
ABCG1	0.0113821138211382	0.016260162601626	0.0434782608695652	0.02	0	0.0152091254752852	0.168776371308017	0	0.0735294117647059	0	0.0208333333333333	0.0256410256410256	0	0
RBBP4P1	0.0016260162601626	0.0032520325203252	0.00271739130434783	0	0.00619195046439629	0.00760456273764259	0	0.0105263157894737	0	0	0	0	0	0
DLAT	0.0422764227642276	0.0227642276422764	0.016304347826087	0.02	0.0278637770897833	0.0228136882129278	0.029535864978903	0.0105263157894737	0	0.0196078431372549	0.0416666666666667	0.0256410256410256	0.0588235294117647	0
PPIAP21	0.00975609756097561	0.00975609756097561	0.00543478260869565	0.00285714285714286	0.021671826625387	0.00760456273764259	0.00843881856540084	0.0315789473684211	0	0	0.0416666666666667	0	0	0
RNASEK	0.0211382113821138	0.0130081300813008	0.0244565217391304	0.0114285714285714	0.00619195046439629	0.0114068441064639	0.0253164556962025	0.0210526315789474	0	0	0	0	0	0
DDAH1	0.159349593495935	0.0308943089430894	0.00815217391304348	0.0228571428571429	0.0371517027863777	0.0988593155893536	0.0210970464135021	0.0105263157894737	0.0147058823529412	0.0784313725490196	0	0.102564102564103	0.0588235294117647	0
CHORDC2P	0.0016260162601626	0.0032520325203252	0	0.00571428571428571	0.00928792569659443	0	0.00421940928270042	0.0105263157894737	0	0	0	0	0	0
RP11-520H14.1	0.00650406504065041	0.00650406504065041	0.00271739130434783	0	0.00928792569659443	0.00760456273764259	0.00421940928270042	0	0	0	0.0416666666666667	0	0	0
CTD-2206G10.2	0.198373983739837	0.108943089430894	0.0407608695652174	0.102857142857143	0.0557275541795666	0.0950570342205323	0.0506329113924051	0.0210526315789474	0.0882352941176471	0.117647058823529	0.125	0.0769230769230769	0.0588235294117647	0.25
CRTC2	0.024390243902439	0.0195121951219512	0.0244565217391304	0.0342857142857143	0.0309597523219814	0.0114068441064639	0.0632911392405063	0.0210526315789474	0.0735294117647059	0	0.0208333333333333	0.0256410256410256	0	0
SMAD1	0.0373983739837398	0.0390243902439024	0.00271739130434783	0.0228571428571429	0.0464396284829721	0.0342205323193916	0.122362869198312	0.0105263157894737	0.0147058823529412	0.0980392156862745	0.0416666666666667	0.0769230769230769	0	0
CTD-2587M2.1	0.0032520325203252	0.0048780487804878	0.00271739130434783	0.00285714285714286	0.00309597523219814	0	0.00421940928270042	0	0	0	0	0.0256410256410256	0	0
FAM185BP	0	0.0048780487804878	0	0	0.00309597523219814	0	0.00843881856540084	0	0	0	0	0	0	0
DDI2	0.0146341463414634	0.0341463414634146	0.0271739130434783	0.0314285714285714	0.0402476780185759	0.0304182509505703	0.0253164556962025	0.0210526315789474	0.0588235294117647	0.0392156862745098	0	0	0	0
FAM219B	0.0471544715447154	0.0699186991869919	0.0597826086956522	0.0257142857142857	0.0464396284829721	0.0494296577946768	0.0379746835443038	0.0421052631578947	0.0147058823529412	0.0392156862745098	0.104166666666667	0.0769230769230769	0	0
SMARCE1P6	0	0.0146341463414634	0.00815217391304348	0.00857142857142857	0	0.00380228136882129	0.00421940928270042	0.0526315789473684	0	0.0196078431372549	0	0	0	0
NDUFS4	0.182113821138211	0.195121951219512	0.0923913043478261	0.177142857142857	0.241486068111455	0.247148288973384	0.105485232067511	0.231578947368421	0.147058823529412	0.156862745098039	0.208333333333333	0.128205128205128	0.235294117647059	0.125
FKBP9P1	0.00650406504065041	0.0016260162601626	0	0.0114285714285714	0.00928792569659443	0.00760456273764259	0.0168776371308017	0.0105263157894737	0	0.0196078431372549	0	0.0256410256410256	0.0588235294117647	0
TSTD1	0.308943089430894	0.292682926829268	0.046195652173913	0.26	0.269349845201238	0.277566539923954	0.0168776371308017	0.0105263157894737	0.0441176470588235	0.372549019607843	0.229166666666667	0.256410256410256	0	0.125
AC092641.2	0.0032520325203252	0.0048780487804878	0.00543478260869565	0	0	0.00380228136882129	0.00421940928270042	0	0.0294117647058823	0	0	0.0256410256410256	0	0
MTRF1	0.0048780487804878	0.0032520325203252	0.0108695652173913	0.00857142857142857	0.0123839009287926	0.00760456273764259	0.00421940928270042	0.0105263157894737	0	0	0	0	0	0
ARHGEF37	0.0341463414634146	0.0357723577235772	0.00271739130434783	0.0171428571428571	0.0247678018575851	0.0190114068441065	0.0632911392405063	0.0105263157894737	0.0735294117647059	0.0392156862745098	0	0.0256410256410256	0	0
GAPDHP69	0.0260162601626016	0.0308943089430894	0.00543478260869565	0.0342857142857143	0.0495356037151703	0.0152091254752852	0.0210970464135021	0.0421052631578947	0.0735294117647059	0.0196078431372549	0.0416666666666667	0.0769230769230769	0	0
AC003682.16	0	0.0016260162601626	0	0	0.00928792569659443	0	0	0	0	0.0196078431372549	0	0	0	0
ADGRA1-AS1	0	0.00650406504065041	0	0.00857142857142857	0.00309597523219814	0.00380228136882129	0	0	0	0	0.0208333333333333	0	0	0
BATF	0.0016260162601626	0	0.016304347826087	0	0	0	0.0253164556962025	0	0	0	0	0	0	0
ZNF248	0.0130081300813008	0.0130081300813008	0.00815217391304348	0.00285714285714286	0.00619195046439629	0	0.0168776371308017	0.0105263157894737	0	0	0.0416666666666667	0	0.0588235294117647	0
AP000487.5	0.0211382113821138	0.0113821138211382	0.00271739130434783	0.00857142857142857	0.00619195046439629	0.00760456273764259	0	0	0.0441176470588235	0.0196078431372549	0	0	0	0
RP11-544D21.2	0.0016260162601626	0.0032520325203252	0.00271739130434783	0.00571428571428571	0	0	0.00421940928270042	0	0	0	0	0	0	0
ZNF695	0.0032520325203252	0.0016260162601626	0.00271739130434783	0.00285714285714286	0.00619195046439629	0	0	0	0	0	0	0.0256410256410256	0	0
AC092106.1	0.0048780487804878	0	0.00543478260869565	0	0	0.00380228136882129	0	0	0	0	0	0.0256410256410256	0	0
KREMEN1	0.0227642276422764	0.0195121951219512	0.0190217391304348	0.0142857142857143	0.021671826625387	0.0380228136882129	0.0126582278481013	0	0.0294117647058823	0	0.0208333333333333	0.0256410256410256	0.0588235294117647	0
ATG14	0.0634146341463415	0.0617886178861789	0.0244565217391304	0.0971428571428571	0.021671826625387	0.0532319391634981	0.0717299578059072	0.0842105263157895	0.102941176470588	0.0392156862745098	0.0416666666666667	0.0769230769230769	0	0
KIAA1614	0.00813008130081301	0.0016260162601626	0.00271739130434783	0.0114285714285714	0.0123839009287926	0	0.0168776371308017	0.0105263157894737	0	0	0	0	0	0
GHRHR	0.0113821138211382	0	0.00271739130434783	0	0	0.00380228136882129	0	0	0	0	0	0.0256410256410256	0	0
GPLD1	0.0032520325203252	0.0130081300813008	0	0.0114285714285714	0.00619195046439629	0.00380228136882129	0.00421940928270042	0	0	0	0	0	0	0
SOCS5P4	0	0	0.00271739130434783	0	0.00928792569659443	0	0	0	0	0	0	0	0	0
ATP1A1-AS1	0.0016260162601626	0.0016260162601626	0.00543478260869565	0.0142857142857143	0.00309597523219814	0.0114068441064639	0.00421940928270042	0.0105263157894737	0	0	0	0	0	0
NKAPP1	0.0146341463414634	0.0146341463414634	0.00271739130434783	0.0371428571428571	0.00928792569659443	0.0114068441064639	0.0168776371308017	0.0105263157894737	0	0	0	0	0.0588235294117647	0
RP11-88I18.2	0.00813008130081301	0.0130081300813008	0.00543478260869565	0.0171428571428571	0.00309597523219814	0	0.00843881856540084	0.0105263157894737	0	0	0.0416666666666667	0	0.0588235294117647	0
ACVRL1	0.00650406504065041	0.0032520325203252	0	0.0114285714285714	0.00309597523219814	0.00760456273764258	0.181434599156118	0.0315789473684211	0	0.0196078431372549	0	0	0.117647058823529	0
LL0XNC01-237H1.2	0.0016260162601626	0	0.00271739130434783	0.00571428571428571	0.00309597523219814	0.00380228136882129	0	0	0	0.0196078431372549	0	0	0	0
ETNK1	0.0861788617886179	0.0650406504065041	0.0733695652173913	0.102857142857143	0.086687306501548	0.102661596958175	0.105485232067511	0.031578947368421	0.0441176470588235	0	0.104166666666667	0.0512820512820513	0.0588235294117647	0
TMEM33	0.128455284552846	0.107317073170732	0.0597826086956522	0.0914285714285714	0.126934984520124	0.136882129277567	0.0590717299578059	0.0631578947368421	0.0882352941176471	0.0588235294117647	0.125	0.0769230769230769	0.117647058823529	0.125
BZRAP1-AS1	0.00650406504065041	0	0.00543478260869565	0.00285714285714286	0	0.00760456273764259	0	0	0	0	0	0	0	0
HSPA8P8	0.0113821138211382	0.0130081300813008	0.00271739130434783	0.0114285714285714	0.0154798761609907	0.0114068441064639	0.00421940928270042	0.0210526315789474	0	0	0	0	0.0588235294117647	0
RP11-762L8.6	0.00650406504065041	0.0016260162601626	0	0.00285714285714286	0	0	0.0168776371308017	0	0	0	0	0	0	0
SAMD9	0.0178861788617886	0.0048780487804878	0.0244565217391304	0.00285714285714286	0.0247678018575851	0.0228136882129278	0.0253164556962025	0.031578947368421	0	0.0588235294117647	0.0208333333333333	0.0512820512820513	0	0
FASTKD2	0.0227642276422764	0.0260162601626016	0.016304347826087	0.02	0.021671826625387	0.00760456273764259	0.00843881856540084	0.031578947368421	0.0147058823529412	0.0588235294117647	0.0208333333333333	0	0	0
ITGB7	0	0	0.00543478260869565	0	0	0.00380228136882129	0	0	0	0.0392156862745098	0	0	0	0.125
L3HYPDH	0.0308943089430894	0.0146341463414634	0.0108695652173913	0.02	0.021671826625387	0.0190114068441065	0.00421940928270042	0.0315789473684211	0.0294117647058823	0.0196078431372549	0	0.0769230769230769	0.0588235294117647	0
CHD6	0.0959349593495935	0.149593495934959	0.0543478260869565	0.162857142857143	0.117647058823529	0.129277566539924	0.0928270042194093	0.0631578947368421	0.0735294117647059	0.117647058823529	0.0833333333333333	0.153846153846154	0.0588235294117647	0
TCTN3	0.0601626016260163	0.0520325203252033	0.0298913043478261	0.0428571428571429	0.0495356037151703	0.0304182509505703	0.0126582278481013	0.0526315789473684	0.0147058823529412	0.0588235294117647	0	0.128205128205128	0.0588235294117647	0.25
APOL3	0.00650406504065041	0.0016260162601626	0.00271739130434783	0.00285714285714286	0	0	0.0464135021097046	0.0210526315789474	0	0	0	0	0.0588235294117647	0
AKTIP	0.0959349593495935	0.0536585365853658	0.00543478260869565	0.04	0.0526315789473684	0.0570342205323194	0.0928270042194093	0.0421052631578947	0.0294117647058824	0.0392156862745098	0.0416666666666667	0.0256410256410256	0	0.25
ICE1	0.0439024390243902	0.0731707317073171	0.046195652173913	0.0485714285714286	0.0340557275541796	0.064638783269962	0.0717299578059072	0.0421052631578947	0.0588235294117647	0.0588235294117647	0.125	0	0	0.125
CASP3	0.040650406504065	0.0682926829268293	0.0380434782608696	0.1	0.102167182662539	0.064638783269962	0.0717299578059072	0.147368421052632	0.117647058823529	0.117647058823529	0	0.0256410256410256	0	0
