"p_val" "avg_logFC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"SERPINH1" 1.04945840401771e-132 0.63951839936524 0.824 0.598 2.09891680803541e-129 "9" "SERPINH1"
"SLCO2B1.1" 1.84451782076339e-131 0.585848956246023 0.776 0.42 3.68903564152678e-128 "9" "SLCO2B1"
"TM4SF1" 2.65334713339395e-131 0.577230540873767 0.739 0.341 5.3066942667879e-128 "9" "TM4SF1"
"PCDH12" 3.29306929177734e-131 0.292882380517511 0.745 0.498 6.58613858355468e-128 "9" "PCDH12"
"MYH9" 1.0696029169396e-128 0.504128529691207 0.832 0.516 2.1392058338792e-125 "9" "MYH9"
"ITGA1" 2.58473498251787e-128 0.46936909879719 0.772 0.555 5.16946996503574e-125 "9" "ITGA1"
"PTPRZ1.3" 2.14342268870896e-127 -0.796505579470199 0.693 0.884 4.28684537741793e-124 "9" "PTPRZ1"
"DCN.2" 3.31516951682437e-127 -0.470782191615564 0.685 0.874 6.63033903364873e-124 "9" "DCN"
"S100A6.5" 5.9951919310654e-127 -0.980222541373848 0.61 0.871 1.19903838621308e-123 "9" "S100A6"
"TSC22D3.1" 1.02722410639391e-125 0.857388226344203 0.808 0.478 2.05444821278782e-122 "9" "TSC22D3"
"GALNT18" 1.16273024247657e-124 0.263586729355788 0.721 0.426 2.32546048495314e-121 "9" "GALNT18"
"PTP4A3" 2.57721927771709e-124 0.386691331123368 0.794 0.575 5.15443855543418e-121 "9" "PTP4A3"
"APOE.8" 4.67052301312254e-124 -1.88035098917331 0.552 0.893 9.34104602624508e-121 "9" "APOE"
"FXYD6.2" 6.37285596998526e-124 -0.557403155865214 0.671 0.853 1.27457119399705e-120 "9" "FXYD6"
"PXDN" 6.53517743841246e-122 0.301305366136986 0.737 0.393 1.30703548768249e-118 "9" "PXDN"
"SLC1A3.3" 5.95374846225992e-121 -0.443136760372025 0.424 0.798 1.19074969245198e-117 "9" "SLC1A3"
"TUBB2B.3" 7.62159988692709e-120 -0.66402929287282 0.265 0.759 1.52431997738542e-116 "9" "TUBB2B"
"CST3.6" 1.0430948954763e-119 -1.0604711175784 0.79 0.952 2.0861897909526e-116 "9" "CST3"
"BAALC.1" 1.09867464806671e-118 -0.433292653901778 0.689 0.862 2.19734929613342e-115 "9" "BAALC"
"AGT.2" 2.461555996676e-118 -0.357855717814196 0.661 0.823 4.92311199335201e-115 "9" "AGT"
"TP53I11" 1.38267184650285e-117 0.347103581288976 0.747 0.514 2.7653436930057e-114 "9" "TP53I11"
"SLC7A11" 1.70072141790361e-116 0.352372645471852 0.804 0.657 3.40144283580723e-113 "9" "SLC7A11"
"TMSB4X.3" 4.30960528936669e-116 0.832599022791195 0.996 0.988 8.61921057873337e-113 "9" "TMSB4X"
"WWTR1" 7.58754765410433e-116 0.452956213614348 0.806 0.584 1.51750953082087e-112 "9" "WWTR1"
"C10orf10" 7.01271329958174e-115 0.415280507819838 0.806 0.634 1.40254265991635e-111 "9" "C10orf10"
"CPE.5" 8.92969610414216e-114 -0.670457523785626 0.592 0.887 1.78593922082843e-110 "9" "CPE"
"ROBO4" 3.06000737369449e-112 0.687912643701976 0.752 0.538 6.12001474738897e-109 "9" "ROBO4"
"GATM.3" 4.47872735974129e-112 -0.443459218342354 0.693 0.831 8.95745471948257e-109 "9" "GATM"
"HLA-E.2" 5.32101890136929e-110 0.705157698268208 0.905 0.799 1.06420378027386e-106 "9" "HLA-E"
"MT2A.6" 2.15740271551504e-109 -1.07565675442343 0.861 0.987 4.31480543103007e-106 "9" "MT2A"
"ABLIM1" 9.18260363964754e-109 0.708215247159829 0.764 0.532 1.83652072792951e-105 "9" "ABLIM1"
"STC1" 1.97215810880112e-108 0.78757521695896 0.729 0.421 3.94431621760225e-105 "9" "STC1"
"SLC39A8" 1.97277544472998e-107 0.278020289864595 0.673 0.284 3.94555088945996e-104 "9" "SLC39A8"
"RHOB.5" 1.01508961580678e-106 0.724131497704623 0.889 0.677 2.03017923161356e-103 "9" "RHOB"
"MYL12A" 1.91237890327219e-106 0.700071673824221 0.784 0.466 3.82475780654439e-103 "9" "MYL12A"
"PLTP.2" 2.25428999929573e-105 -0.305173903183771 0.303 0.742 4.50857999859145e-102 "9" "PLTP"
"MT-ND3" 2.69035795349588e-105 -0.451520305598069 0.45 0.802 5.38071590699176e-102 "9" "MT-ND3"
"LFNG.1" 1.38270210246551e-104 -0.261864447917287 0.719 0.814 2.76540420493101e-101 "9" "LFNG"
"MT-CO2.4" 4.14724288054924e-104 -0.719094742143934 0.778 0.882 8.29448576109848e-101 "9" "MT-CO2"
"CALCRL" 1.16185316194618e-103 0.39710413254007 0.768 0.553 2.32370632389235e-100 "9" "CALCRL"
"CRYAB.6" 1.38243226334244e-103 -0.908573478202061 0.624 0.839 2.76486452668488e-100 "9" "CRYAB"
"FABP5.4" 3.46186397109949e-103 -0.747210284619472 0.596 0.792 6.92372794219898e-100 "9" "FABP5"
"CYBA.3" 4.06693515192432e-103 0.357424794525273 0.79 0.448 8.13387030384865e-100 "9" "CYBA"
"CPD" 9.95937555978793e-103 0.299382341344747 0.737 0.465 1.99187511195759e-99 "9" "CPD"
"TTYH2" 3.0252285393157e-102 0.530974077533196 0.741 0.464 6.0504570786314e-99 "9" "TTYH2"
"GPM6A.2" 7.61161531317446e-102 -0.536559913583281 0.461 0.805 1.52232306263489e-98 "9" "GPM6A"
"AZGP1" 2.55648039640514e-100 -0.260403086959691 0.671 0.794 5.11296079281028e-97 "9" "AZGP1"
"ITGA5" 4.24772716947066e-99 0.259646691844958 0.709 0.46 8.49545433894132e-96 "9" "ITGA5"
"RNASE1" 7.40996901993981e-98 0.624467398306634 0.727 0.426 1.48199380398796e-94 "9" "RNASE1"
"PLVAP" 8.63799549634273e-98 0.2812378767189 0.683 0.43 1.72759909926855e-94 "9" "PLVAP"
"LBH" 2.07294078761978e-96 0.295254783355324 0.683 0.352 4.14588157523957e-93 "9" "LBH"
"CAV2" 2.8832803053847e-95 0.291749341002968 0.655 0.286 5.76656061076941e-92 "9" "CAV2"
"TMEM176B" 5.59576108363557e-95 -0.331934353385145 0.709 0.779 1.11915221672711e-91 "9" "TMEM176B"
"SLC7A5.1" 1.32308897515065e-94 0.677949005336959 0.76 0.591 2.64617795030129e-91 "9" "SLC7A5"
"S100B.2" 1.68717940110491e-94 -0.555688866113149 0.61 0.809 3.37435880220981e-91 "9" "S100B"
"JUNB.7" 2.40355079354912e-94 0.751309373700104 0.826 0.59 4.80710158709824e-91 "9" "JUNB"
"APLN" 1.51420447437856e-93 0.665427028050317 0.749 0.565 3.02840894875712e-90 "9" "APLN"
"EMP1" 3.56236027991265e-93 0.438171807859822 0.806 0.598 7.12472055982529e-90 "9" "EMP1"
"SAT1.8" 5.74701597396311e-93 0.894159136026434 0.828 0.576 1.14940319479262e-89 "9" "SAT1"
"MYCT1" 1.6149820564081e-92 0.411253270520447 0.705 0.515 3.22996411281621e-89 "9" "MYCT1"
"CSPG5.1" 4.390805892629e-92 -0.277320083441514 0.238 0.659 8.781611785258e-89 "9" "CSPG5"
"NMB.5" 5.52281093913963e-92 -0.387284327602317 0.689 0.835 1.10456218782793e-88 "9" "NMB"
"TTYH1.3" 1.25533073758885e-91 -0.391270931483124 0.622 0.791 2.5106614751777e-88 "9" "TTYH1"
"ARHGDIB" 7.82467205321652e-88 0.426433351379488 0.725 0.464 1.5649344106433e-84 "9" "ARHGDIB"
"IGFBP2.3" 8.43835940628312e-88 -0.449431313672142 0.554 0.796 1.68767188125662e-84 "9" "IGFBP2"
"SLC39A10" 1.24140643276871e-87 0.56779993453054 0.723 0.506 2.48281286553742e-84 "9" "SLC39A10"
"RAMP2" 1.62482271559639e-86 0.498448119005119 0.754 0.622 3.24964543119278e-83 "9" "RAMP2"
"MT1X.8" 4.77348905956736e-85 -0.676668497698719 0.535 0.914 9.54697811913472e-82 "9" "MT1X"
"ADGRF5" 6.28424095291277e-85 0.739894848678182 0.731 0.645 1.25684819058255e-81 "9" "ADGRF5"
"SRGN.8" 2.02484143691311e-84 0.55743698838768 0.754 0.419 4.04968287382623e-81 "9" "SRGN"
"TSC22D1" 3.67951674665134e-84 0.746914954266053 0.818 0.679 7.35903349330267e-81 "9" "TSC22D1"
"MDK.2" 1.11480855674322e-82 -0.356881990917329 0.681 0.845 2.22961711348645e-79 "9" "MDK"
"OLIG1.4" 4.31118377750666e-82 -0.438897467905077 0.424 0.731 8.62236755501332e-79 "9" "OLIG1"
"BCAN.9" 5.31818855343241e-82 -0.743868261049899 0.598 0.786 1.06363771068648e-78 "9" "BCAN"
"HTRA1.1" 7.31118869712129e-82 0.451054087099509 0.875 0.718 1.46223773942426e-78 "9" "HTRA1"
"TGM2" 7.55415584132918e-82 0.378436374257408 0.655 0.365 1.51083116826584e-78 "9" "TGM2"
"DPEP1" 2.69974726047995e-81 0.261274129900787 0.689 0.593 5.39949452095991e-78 "9" "DPEP1"
"ENG" 1.36303784494484e-80 0.693922515223161 0.701 0.426 2.72607568988967e-77 "9" "ENG"
"KLF6.1" 1.45388020360782e-79 0.716322280332089 0.784 0.616 2.90776040721563e-76 "9" "KLF6"
"MIR4435-2HG" 3.81631577945562e-79 0.29068784920198 0.8 0.738 7.63263155891124e-76 "9" "MIR4435-2HG"
"LXN" 3.88784390337207e-79 0.321640195685063 0.671 0.486 7.77568780674415e-76 "9" "LXN"
"MT2P1.4" 1.2420349987971e-78 -0.398390012221215 0.453 0.881 2.48406999759419e-75 "9" "MT2P1"
"DUSP1.9" 2.00002727812916e-77 0.542069900572306 0.786 0.529 4.00005455625832e-74 "9" "DUSP1"
"MT-ATP6.2" 3.35212533018926e-73 -0.455081820187981 0.594 0.822 6.70425066037852e-70 "9" "MT-ATP6"
"AQP4.7" 5.48963897467714e-73 -0.46963375007634 0.63 0.783 1.09792779493543e-69 "9" "AQP4"
"MT-CO3.4" 1.30278700260273e-72 -0.649958104307934 0.743 0.871 2.60557400520546e-69 "9" "MT-CO3"
"IFITM3.5" 1.59284064839825e-71 0.561613652615505 0.891 0.881 3.18568129679651e-68 "9" "IFITM3"
"SCARF1" 2.15221129026935e-71 0.275330136889299 0.628 0.308 4.30442258053871e-68 "9" "SCARF1"
"METRN" 3.83011044333398e-71 -0.258488069391771 0.65 0.806 7.66022088666796e-68 "9" "METRN"
"RASIP1" 6.11601232669374e-71 0.303420878138849 0.665 0.514 1.22320246533875e-67 "9" "RASIP1"
"GLUL.3" 4.90227821566202e-69 -0.338532628735624 0.315 0.695 9.80455643132405e-66 "9" "GLUL"
"TAGLN2" 6.61226013829279e-69 0.641287032476197 0.81 0.728 1.32245202765856e-65 "9" "TAGLN2"
"TM4SF18" 5.96004071015944e-68 0.575760605936615 0.687 0.609 1.19200814203189e-64 "9" "TM4SF18"
"NUPR1" 1.4879951013893e-67 -0.26590246523962 0.703 0.799 2.9759902027786e-64 "9" "NUPR1"
"SLC9A3R2" 3.39048141399719e-67 0.329638655764991 0.669 0.551 6.78096282799438e-64 "9" "SLC9A3R2"
"SOX2-OT.1" 5.49247798158e-67 -0.283478113485689 0.414 0.682 1.098495596316e-63 "9" "SOX2-OT"
"ARHGAP29" 5.8578354692602e-66 0.366806278640421 0.638 0.392 1.17156709385204e-62 "9" "ARHGAP29"
"SDPR" 1.53391717289069e-65 0.651259172070156 0.64 0.417 3.06783434578137e-62 "9" "SDPR"
"PLXNA2" 3.9503395941035e-65 0.274524929622771 0.586 0.286 7.90067918820701e-62 "9" "PLXNA2"
"SLC2A3" 4.39960541014522e-62 0.43116294129403 0.665 0.417 8.79921082029045e-59 "9" "SLC2A3"
"EDN1" 5.64928247579565e-62 0.404037517529513 0.62 0.373 1.12985649515913e-58 "9" "EDN1"
"SERPINE1.1" 3.37726325420751e-60 0.466705734065301 0.729 0.616 6.75452650841501e-57 "9" "SERPINE1"
"AEBP1.1" 1.7152693535873e-59 -0.261426972941495 0.61 0.738 3.43053870717461e-56 "9" "AEBP1"
"NAMPT.1" 7.82591988826396e-59 0.382655902910324 0.677 0.435 1.56518397765279e-55 "9" "NAMPT"
"HSPA5" 1.44395495347916e-57 0.286195653294431 0.812 0.511 2.88790990695832e-54 "9" "HSPA5"
"HMGB2.7" 5.74300578823081e-57 -0.321028298724836 0.283 0.646 1.14860115764616e-53 "9" "HMGB2"
"LMO2" 1.24228092887338e-56 0.639017814065171 0.715 0.628 2.48456185774677e-53 "9" "LMO2"
"MT-ND1.1" 2.82021450152265e-56 -0.265989626556389 0.729 0.825 5.64042900304529e-53 "9" "MT-ND1"
"ABCB1" 2.98137460619809e-56 0.359384834260415 0.6 0.317 5.96274921239618e-53 "9" "ABCB1"
"SOX2.1" 4.27358322784833e-56 -0.410498164762567 0.537 0.717 8.54716645569665e-53 "9" "SOX2"
"NR4A1.1" 7.45162868382157e-56 0.49300101908256 0.653 0.343 1.49032573676431e-52 "9" "NR4A1"
"HYAL2" 1.93652840167514e-55 0.612076131789892 0.687 0.559 3.87305680335028e-52 "9" "HYAL2"
"ZFP36.7" 1.44278189779932e-53 0.644811224372951 0.77 0.597 2.88556379559864e-50 "9" "ZFP36"
"NRCAM.1" 2.58308401081517e-53 -0.287972151843384 0.683 0.769 5.16616802163034e-50 "9" "NRCAM"
"GRB10" 5.50677587374419e-53 0.321689109441085 0.756 0.694 1.10135517474884e-49 "9" "GRB10"
"S1PR1" 8.55818291583616e-53 0.335245231322752 0.604 0.346 1.71163658316723e-49 "9" "S1PR1"
"RGS3" 2.74610176443481e-51 0.251034116558459 0.574 0.307 5.49220352886961e-48 "9" "RGS3"
"IGFBP1" 5.60890439503737e-51 0.429787319243622 0.612 0.429 1.12178087900747e-47 "9" "IGFBP1"
"FOSL2" 7.54845457448654e-48 0.33533883047612 0.596 0.35 1.50969091489731e-44 "9" "FOSL2"
"NES.2" 3.70736400472794e-47 -0.265068687416405 0.659 0.808 7.41472800945589e-44 "9" "NES"
"DOCK9" 4.5092875010412e-47 0.506233477655256 0.622 0.436 9.01857500208239e-44 "9" "DOCK9"
"IL32" 3.8483283925107e-45 0.341319696256289 0.56 0.29 7.69665678502141e-42 "9" "IL32"
"TFRC" 3.54600792055161e-44 0.352288381145564 0.62 0.379 7.09201584110322e-41 "9" "TFRC"
"TUBA1A.3" 5.93268792489527e-43 -0.526420976577859 0.808 0.859 1.18653758497905e-39 "9" "TUBA1A"
"HSPB1.3" 8.38241344734871e-43 -0.392534551732499 0.719 0.904 1.67648268946974e-39 "9" "HSPB1"
"UCHL1.2" 1.06275811689667e-42 -0.326107336592032 0.588 0.706 2.12551623379334e-39 "9" "UCHL1"
"SEC14L1" 1.61872866865618e-40 0.384389432405002 0.719 0.676 3.23745733731237e-37 "9" "SEC14L1"
"GFAP.9" 1.84287271464476e-40 -1.26776477973728 0.586 0.721 3.68574542928953e-37 "9" "GFAP"
"SOX9.2" 2.61946597466882e-40 -0.288774764960026 0.59 0.674 5.23893194933765e-37 "9" "SOX9"
"FOSB.3" 5.51886503645358e-40 0.44318776853547 0.707 0.497 1.10377300729072e-36 "9" "FOSB"
"IFITM2" 1.00888388203339e-39 0.536411187562805 0.659 0.614 2.01776776406678e-36 "9" "IFITM2"
"EFNA1" 2.39150640682249e-39 0.300354605089583 0.598 0.415 4.78301281364499e-36 "9" "EFNA1"
"MYADM" 9.83738475497398e-39 0.291239171133046 0.572 0.361 1.9674769509948e-35 "9" "MYADM"
"RASGRP3" 2.49048381692934e-37 0.322846031650612 0.57 0.367 4.98096763385867e-34 "9" "RASGRP3"
"ITM2C.7" 4.46546473268726e-37 -0.416310622427894 0.549 0.698 8.93092946537451e-34 "9" "ITM2C"
"MTUS1" 4.98791340168281e-37 0.428346155393917 0.622 0.476 9.97582680336562e-34 "9" "MTUS1"
"APP.2" 5.3743026523688e-37 0.464558807649855 0.842 0.825 1.07486053047376e-33 "9" "APP"
"FTLP3.5" 7.3688407135279e-37 -0.345510577827376 0.564 0.802 1.47376814270558e-33 "9" "FTLP3"
"MCL1.1" 2.69020416097415e-36 0.462374177355101 0.679 0.507 5.3804083219483e-33 "9" "MCL1"
"ANXA1" 6.73329886375369e-36 0.517625922639111 0.616 0.427 1.34665977275074e-32 "9" "ANXA1"
"TMEM204" 1.87590285634646e-35 0.393892389350613 0.596 0.471 3.75180571269292e-32 "9" "TMEM204"
"TIE1" 2.2066250008654e-35 0.375308978048288 0.588 0.425 4.4132500017308e-32 "9" "TIE1"
"ATP1A2.5" 3.03210465532794e-35 -0.37805204340313 0.527 0.668 6.06420931065587e-32 "9" "ATP1A2"
"ID3.3" 3.61550296741049e-35 0.335058434083474 0.642 0.42 7.23100593482097e-32 "9" "ID3"
"SCD5.2" 3.661018971564e-35 -0.277527519906281 0.55 0.668 7.32203794312801e-32 "9" "SCD5"
"CD9.2" 1.72747222428e-34 -0.27246662446093 0.715 0.813 3.45494444856e-31 "9" "CD9"
"PPP1R15A.1" 6.15677263500806e-34 0.344165551029846 0.663 0.47 1.23135452700161e-30 "9" "PPP1R15A"
"NCAM1.1" 1.01826889820844e-33 -0.271430493381518 0.319 0.576 2.03653779641687e-30 "9" "NCAM1"
"FZD4" 1.06876295873775e-33 0.304934112331533 0.584 0.497 2.13752591747549e-30 "9" "FZD4"
"SOCS3" 1.79515188679265e-33 0.327628254223003 0.604 0.484 3.5903037735853e-30 "9" "SOCS3"
"BEX1.2" 8.22345894594394e-33 -0.287360233822311 0.319 0.569 1.64469178918879e-29 "9" "BEX1"
"VAMP5" 3.14727724903463e-32 0.348286984817127 0.705 0.674 6.29455449806927e-29 "9" "VAMP5"
"HLA-DRB1.8" 5.75131428767655e-32 -0.288266943256549 0.216 0.445 1.15026285753531e-28 "9" "HLA-DRB1"
"LGALS3.3" 4.45061569056224e-31 -0.264713677692527 0.687 0.744 8.90123138112449e-28 "9" "LGALS3"
"TCF4.2" 6.98064956972027e-29 0.361898596603199 0.729 0.626 1.39612991394405e-25 "9" "TCF4"
"ETV1.2" 8.66241467942875e-29 -0.278013001791176 0.683 0.686 1.73248293588575e-25 "9" "ETV1"
"MAP2" 4.22809019832506e-24 -0.265251247190324 0.541 0.621 8.45618039665011e-21 "9" "MAP2"
"KLF2.1" 1.33589177938252e-23 0.359840823515286 0.59 0.485 2.67178355876504e-20 "9" "KLF2"
"NUCKS1.4" 5.50776034940211e-23 -0.295634169890451 0.564 0.775 1.10155206988042e-19 "9" "NUCKS1"
"TUBA1B.9" 7.38410884212601e-23 -0.695231534798574 0.711 0.823 1.4768217684252e-19 "9" "TUBA1B"
"C1orf64" 9.10932907737095e-21 0.262333737082964 0.499 0.293 1.82186581547419e-17 "9" "C1orf64"
"GGT5" 2.40526936292302e-20 0.362685512381306 0.545 0.437 4.81053872584605e-17 "9" "GGT5"
"KLF4" 3.56999211683973e-20 0.318187192631983 0.556 0.467 7.13998423367946e-17 "9" "KLF4"
"HBEGF.1" 5.2477491578754e-19 0.282540266193961 0.537 0.362 1.04954983157508e-15 "9" "HBEGF"
"TIMP3.2" 6.58772364256179e-19 0.38893639392001 0.671 0.671 1.31754472851236e-15 "9" "TIMP3"
"QPCT" 7.50164903516135e-19 0.271670642050627 0.588 0.675 1.50032980703227e-15 "9" "QPCT"
"CCND2.4" 8.83416542275635e-19 -0.318098967373272 0.663 0.688 1.76683308455127e-15 "9" "CCND2"
"CHI3L1.9" 1.112000298441e-18 -0.63349872063173 0.606 0.702 2.224000596882e-15 "9" "CHI3L1"
"STARD4" 3.20758806531247e-17 0.291829437091958 0.547 0.495 6.41517613062494e-14 "9" "STARD4"
"MECOM" 7.8155722362139e-17 0.254998950604217 0.529 0.414 1.56311444724278e-13 "9" "MECOM"
"APOC1.6" 1.3976878752024e-15 -0.325527555959575 0.164 0.388 2.7953757504048e-12 "9" "APOC1"
"HLA-C.2" 1.99731152391352e-15 -0.255500161264422 0.871 0.936 3.99462304782705e-12 "9" "HLA-C"
"RBP1" 6.56416326997216e-14 0.279553835413168 0.709 0.727 1.31283265399443e-10 "9" "RBP1"
"CAV1" 7.40780643905385e-14 0.265691137320496 0.481 0.329 1.48156128781077e-10 "9" "CAV1"
"ADM" 2.38138943233852e-13 0.296277086096797 0.507 0.373 4.76277886467703e-10 "9" "ADM"
"PAPSS2" 8.75465801485684e-13 0.255994642807438 0.477 0.359 1.75093160297137e-09 "9" "PAPSS2"
"STMN1.8" 1.05242641878362e-12 -0.295308682400955 0.634 0.7 2.10485283756724e-09 "9" "STMN1"
"LEF1" 2.17068514740874e-12 0.277260582050244 0.495 0.426 4.34137029481747e-09 "9" "LEF1"
"DUSP6" 7.38611281304225e-12 0.418936221408428 0.554 0.563 1.47722256260845e-08 "9" "DUSP6"
"EGR1.3" 8.99745848337227e-12 -0.276027715169062 0.665 0.82 1.79949169667445e-08 "9" "EGR1"
"TCN2" 3.90970245792335e-11 0.376155674765282 0.543 0.538 7.81940491584669e-08 "9" "TCN2"
"C1QB.7" 1.89341685535805e-10 -0.410620689093881 0.226 0.367 3.7868337107161e-07 "9" "C1QB"
"PTRF" 6.59672136514742e-10 0.343184589327313 0.535 0.528 1.31934427302948e-06 "9" "PTRF"
"HMGN2.9" 1.0046129888241e-09 -0.330892924447373 0.673 0.764 2.0092259776482e-06 "9" "HMGN2"
"CDKN1A" 1.0721812300718e-09 0.265594868210393 0.671 0.744 2.14436246014361e-06 "9" "CDKN1A"
"HLA-DRA.9" 4.00733063146819e-09 -0.5693896214918 0.364 0.477 8.01466126293639e-06 "9" "HLA-DRA"
"SCRG1.1" 1.46667167934525e-06 -0.286792471785066 0.57 0.54 0.0029333433586905 "9" "SCRG1"
"SPP1.7" 5.55018870832564e-05 -0.420229696535082 0.349 0.476 0.111003774166513 "9" "SPP1"
"FCGBP.8" 0.000204625952391441 -0.370623764291154 0.305 0.397 0.409251904782882 "9" "FCGBP"
"HES1" 0.000217673869132403 0.301238381703994 0.499 0.5 0.435347738264806 "9" "HES1"
"CXorf36" 0.000463607185269945 0.279004054237098 0.473 0.5 0.92721437053989 "9" "CXorf36"
"RGS5.7" 1.90655187179191e-299 2.82619970055694 0.986 0.689 3.81310374358383e-296 "10" "RGS5"
"FN1.8" 4.95780921757398e-284 2.96640116698939 0.977 0.404 9.91561843514795e-281 "10" "FN1"
"IGFBP7.9" 6.32363161122907e-280 2.55002052310886 0.992 0.726 1.26472632224581e-276 "10" "IGFBP7"
"SPARC.8" 9.85965909004268e-270 2.36634234326021 0.994 0.91 1.97193181800854e-266 "10" "SPARC"
"COL4A1.9" 1.95606382226005e-269 2.27003163878941 0.969 0.646 3.91212764452011e-266 "10" "COL4A1"
"THY1" 9.41009641192897e-246 1.48033670057823 0.928 0.457 1.88201928238579e-242 "10" "THY1"
"MIR4435-2HG.1" 1.08978265993527e-241 1.81486364842498 0.944 0.735 2.17956531987054e-238 "10" "MIR4435-2HG"
"BGN.1" 5.81338194839293e-237 1.74360130874196 0.915 0.45 1.16267638967859e-233 "10" "BGN"
"LGALS1.5" 4.13768763931556e-226 1.78115641380094 0.961 0.623 8.27537527863112e-223 "10" "LGALS1"
"ITGB1.1" 6.27977490148965e-225 1.47236203025569 0.925 0.523 1.25595498029793e-221 "10" "ITGB1"
"COL4A2.1" 4.18360317537288e-219 1.54399813869644 0.919 0.618 8.36720635074577e-216 "10" "COL4A2"
"MT3.7" 6.7342378584109e-218 -1.75973633697145 0.737 0.986 1.34684757168218e-214 "10" "MT3"
"OLFML3.1" 1.58442422779331e-216 1.23080474181221 0.89 0.442 3.16884845558662e-213 "10" "OLFML3"
"COL1A2" 1.16789809088269e-213 1.56945811415897 0.867 0.34 2.33579618176538e-210 "10" "COL1A2"
"NDUFA4L2" 9.16214464446717e-208 1.63678873752592 0.89 0.507 1.83242892889343e-204 "10" "NDUFA4L2"
"CYBA.4" 1.53066824257378e-202 0.972429711648386 0.909 0.446 3.06133648514756e-199 "10" "CYBA"
"CALD1.1" 2.07444023974933e-200 1.55330223913924 0.919 0.718 4.14888047949866e-197 "10" "CALD1"
"EGFR.4" 4.42953673669312e-191 -1.10066195201415 0.629 0.949 8.85907347338624e-188 "10" "EGFR"
"PCOLCE" 2.65596863877213e-185 0.742493382370778 0.818 0.426 5.31193727754425e-182 "10" "PCOLCE"
"CD248" 3.86006617321354e-181 0.687215247674102 0.785 0.41 7.72013234642708e-178 "10" "CD248"
"TSC22D4.4" 5.89462312178242e-181 -0.85240662715382 0.592 0.926 1.17892462435648e-177 "10" "TSC22D4"
"IFITM3.6" 7.53717707965232e-179 1.3984110060409 0.944 0.88 1.50743541593046e-175 "10" "IFITM3"
"TMSB4X.4" 7.0983942483119e-178 1.18119274884133 1 0.988 1.41967884966238e-174 "10" "TMSB4X"
"HES4.1" 4.57572403148804e-176 0.699954305452524 0.851 0.582 9.15144806297608e-173 "10" "HES4"
"HIGD1B" 1.17613511693472e-173 1.37222565670225 0.853 0.63 2.35227023386945e-170 "10" "HIGD1B"
"CCDC3" 2.29840683006791e-169 0.7581273647599 0.793 0.463 4.59681366013581e-166 "10" "CCDC3"
"DBI.10" 8.48851277027467e-166 -1.59574944020722 0.816 0.97 1.69770255405493e-162 "10" "DBI"
"FABP7.6" 1.59755040328856e-163 -0.763672490427078 0.482 0.892 3.19510080657712e-160 "10" "FABP7"
"LINC00152" 2.98254200741062e-162 1.29460035157813 0.872 0.677 5.96508401482124e-159 "10" "LINC00152"
"PPP1R14A.1" 3.08716252094803e-161 0.994450147547251 0.832 0.56 6.17432504189606e-158 "10" "PPP1R14A"
"S100A16.1" 2.23681203932884e-160 -0.327016609565309 0.412 0.846 4.47362407865768e-157 "10" "S100A16"
"CLU.8" 6.7791156507468e-159 -1.35850772231361 0.511 0.933 1.35582313014936e-155 "10" "CLU"
"COX7A1" 1.1037602970301e-156 0.538009033032686 0.756 0.315 2.20752059406019e-153 "10" "COX7A1"
"PDGFRB" 2.64817508335564e-156 0.889013009108561 0.799 0.519 5.29635016671129e-153 "10" "PDGFRB"
"NOTCH3" 3.25366730344791e-154 0.964892613154306 0.832 0.646 6.50733460689582e-151 "10" "NOTCH3"
"CKB.4" 4.833818685729e-152 -1.04879584975209 0.429 0.897 9.66763737145801e-149 "10" "CKB"
"MT1G.8" 3.28660201056454e-150 -0.564231090004911 0.201 0.812 6.57320402112908e-147 "10" "MT1G"
"SPON2" 6.51685674989417e-149 0.610410328455814 0.716 0.395 1.30337134997883e-145 "10" "SPON2"
"LFNG.2" 1.10975248898931e-148 -0.312900658575692 0.379 0.821 2.21950497797861e-145 "10" "LFNG"
"SLC4A4.1" 2.36634430265601e-147 -0.253874188560653 0.288 0.808 4.73268860531203e-144 "10" "SLC4A4"
"MT2A.7" 2.3137793693254e-146 -1.36204536035869 0.913 0.986 4.62755873865081e-143 "10" "MT2A"
"ARHGDIB.1" 3.17979725371426e-144 0.692037154232556 0.803 0.462 6.35959450742853e-141 "10" "ARHGDIB"
"PTPRZ1.4" 4.39990083494672e-143 -0.816323896615962 0.453 0.888 8.79980166989343e-140 "10" "PTPRZ1"
"MT1X.9" 4.96128135546e-142 -1.16072416910042 0.549 0.913 9.92256271092e-139 "10" "MT1X"
"HOPX.2" 6.05192913276501e-138 -0.470501513582856 0.375 0.857 1.210385826553e-134 "10" "HOPX"
"S1PR3" 8.56978581667217e-133 0.679504922385842 0.745 0.439 1.71395716333443e-129 "10" "S1PR3"
"EDNRA" 1.51121053264229e-130 0.583722082889884 0.71 0.364 3.02242106528459e-127 "10" "EDNRA"
"MLC1.3" 1.90517927344375e-130 -0.389077101513257 0.555 0.841 3.81035854688751e-127 "10" "MLC1"
"C1orf61.6" 5.62094822182982e-130 -1.00368248852166 0.586 0.915 1.12418964436596e-126 "10" "C1orf61"
"LAMA4.1" 5.2411222294392e-129 0.697474457884181 0.82 0.675 1.04822444588784e-125 "10" "LAMA4"
